location_id,location_name,district,state,timestamp,rainfall_24h,rainfall_cumulative_3d,rainfall_intensity_trend,soil_moisture_pct,temperature_c,humidity_pct,seismic_activity,slope_angle,elevation,latitude,longitude,risk_score,risk_category
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-07-24 19:57:09,4.03,9.32,0.391,61.8,27.3,77.5,0.1,29.0,485,25.9,91.88,17.25,Low
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-07-25 19:57:09,0.25,5.97,0.036,60.01,26.5,77.9,0.23,29.0,485,25.9,91.88,19.16,Low
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-07-26 19:57:09,3.02,7.3,0.364,57.04,22.8,82.0,0.35,29.0,485,25.9,91.88,24.19,Low
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-07-27 19:57:09,37.39,40.66,0.898,66.38,24.6,84.7,0.37,29.0,485,25.9,91.88,34.24,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-07-28 19:57:09,3.73,44.14,0.083,64.42,22.7,85.6,0.23,29.0,485,25.9,91.88,21.81,Low
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-07-29 19:57:09,140.9,182.02,0.77,98.0,25.0,97.6,0.15,29.0,485,25.9,91.88,62.69,High
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-07-30 19:57:09,127.3,271.93,0.466,98.0,26.6,92.3,0.35,29.0,485,25.9,91.88,66.37,High
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-07-31 19:57:09,7.21,275.41,0.026,95.23,25.1,96.1,0.16,29.0,485,25.9,91.88,50.47,High
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-01 19:57:09,43.29,177.8,0.242,98.0,28.1,98.2,0.38,29.0,485,25.9,91.88,48.95,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-02 19:57:09,73.21,123.71,0.587,98.0,27.1,90.6,0.38,29.0,485,25.9,91.88,51.79,High
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-03 19:57:09,2.47,118.97,0.021,94.59,27.4,92.7,0.0,29.0,485,25.9,91.88,39.4,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-04 19:57:09,67.39,143.07,0.468,98.0,24.4,90.1,0.08,29.0,485,25.9,91.88,49.28,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-05 19:57:09,25.91,95.77,0.268,94.79,27.6,91.9,0.14,29.0,485,25.9,91.88,45.78,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-06 19:57:09,5.49,98.79,0.055,91.54,28.1,93.7,0.28,29.0,485,25.9,91.88,37.55,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-07 19:57:09,0.77,32.17,0.023,89.72,27.2,87.7,0.36,29.0,485,25.9,91.88,36.81,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-08 19:57:09,5.84,12.1,0.446,87.16,24.9,86.2,0.3,29.0,485,25.9,91.88,37.24,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-09 19:57:09,1.77,8.38,0.189,84.14,27.2,88.1,0.33,29.0,485,25.9,91.88,32.54,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-10 19:57:09,6.01,13.62,0.411,80.35,26.4,84.5,0.08,29.0,485,25.9,91.88,28.86,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-11 19:57:09,2.72,10.5,0.236,77.22,25.1,84.9,0.33,29.0,485,25.9,91.88,28.31,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-12 19:57:09,72.3,81.03,0.881,95.29,25.1,90.0,0.33,29.0,485,25.9,91.88,51.86,High
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-13 19:57:09,0.66,75.68,0.009,92.08,23.2,95.9,0.0,29.0,485,25.9,91.88,34.5,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-14 19:57:09,4.6,77.56,0.059,89.62,25.3,91.2,0.16,29.0,485,25.9,91.88,36.95,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-15 19:57:09,2.42,7.68,0.279,87.47,26.4,91.7,0.18,29.0,485,25.9,91.88,28.48,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-16 19:57:09,3.79,10.81,0.321,85.13,25.8,88.4,0.39,29.0,485,25.9,91.88,34.07,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-17 19:57:09,3.07,9.28,0.298,81.95,23.5,87.1,0.24,29.0,485,25.9,91.88,27.98,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-18 19:57:09,107.67,114.53,0.932,98.0,27.5,96.6,0.02,29.0,485,25.9,91.88,59.3,High
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-19 19:57:09,119.44,230.18,0.517,98.0,23.3,94.2,0.36,29.0,485,25.9,91.88,62.63,High
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-20 19:57:09,2.02,229.13,0.009,95.66,24.4,96.7,0.07,29.0,485,25.9,91.88,45.77,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-21 19:57:09,0.14,121.6,0.001,93.34,26.4,93.6,0.01,29.0,485,25.9,91.88,41.11,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-22 19:57:09,1.99,4.15,0.386,91.63,23.1,94.3,0.17,29.0,485,25.9,91.88,32.87,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-23 19:57:09,7.77,9.9,0.713,88.41,24.0,94.2,0.29,29.0,485,25.9,91.88,38.94,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-24 19:57:09,3.67,13.43,0.254,86.72,24.8,86.8,0.26,29.0,485,25.9,91.88,28.21,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-25 19:57:09,3.06,14.5,0.197,82.77,23.0,93.2,0.17,29.0,485,25.9,91.88,30.0,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-26 19:57:09,71.77,78.5,0.903,98.0,24.1,95.8,0.33,29.0,485,25.9,91.88,58.24,High
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-27 19:57:09,0.93,75.76,0.012,96.02,24.1,91.6,0.34,29.0,485,25.9,91.88,36.6,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-28 19:57:09,61.93,134.63,0.457,98.0,24.8,94.0,0.17,29.0,485,25.9,91.88,48.88,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-29 19:57:09,6.23,69.09,0.089,95.81,26.6,94.6,0.27,29.0,485,25.9,91.88,40.39,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-30 19:57:09,3.26,71.42,0.045,94.26,25.1,89.3,0.24,29.0,485,25.9,91.88,38.54,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-08-31 19:57:09,2.55,12.04,0.195,92.21,22.7,90.5,0.12,29.0,485,25.9,91.88,34.77,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-09-01 19:57:09,6.62,12.43,0.493,89.24,26.4,89.5,0.37,29.0,485,25.9,91.88,36.3,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-09-02 19:57:09,32.14,41.31,0.76,97.27,24.7,93.5,0.3,29.0,485,25.9,91.88,47.3,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-09-03 19:57:09,55.35,94.11,0.582,98.0,26.6,91.9,3.85,29.0,485,25.9,91.88,63.14,High
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-09-04 19:57:09,5.05,92.54,0.054,95.1,24.6,90.4,0.15,29.0,485,25.9,91.88,40.69,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-09-05 19:57:09,2.52,62.92,0.039,91.91,22.8,93.4,0.14,29.0,485,25.9,91.88,35.7,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-09-06 19:57:09,7.97,15.54,0.482,90.35,28.4,92.2,0.09,29.0,485,25.9,91.88,37.18,Moderate
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-09-07 19:57:09,208.96,219.45,0.948,98.0,23.4,95.4,0.04,29.0,485,25.9,91.88,73.19,High
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-09-08 19:57:09,110.56,327.49,0.337,98.0,28.5,95.0,0.06,29.0,485,25.9,91.88,62.09,High
19,Nongpoh Highway Belt,Ri-Bhoi,Meghalaya,2026-09-09 19:57:09,5.88,325.4,0.018,95.5,25.0,95.9,0.24,29.0,485,25.9,91.88,47.98,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-12 19:57:09,0.85,2.11,0.271,32.68,23.9,74.1,0.21,33.0,1380,25.45,92.2,21.74,Low
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-13 19:57:09,6.87,17.18,0.378,29.94,20.9,73.7,0.37,33.0,1380,25.45,92.2,20.62,Low
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-14 19:57:09,28.75,36.47,0.767,27.11,20.1,69.1,0.36,33.0,1380,25.45,92.2,22.18,Low
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-15 19:57:09,5.22,40.84,0.125,23.17,20.6,69.5,0.06,33.0,1380,25.45,92.2,22.21,Low
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-16 19:57:09,7.99,41.96,0.186,20.17,22.5,71.5,0.1,33.0,1380,25.45,92.2,18.85,Low
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-17 19:57:09,3.78,16.99,0.21,20.0,20.3,69.4,0.26,33.0,1380,25.45,92.2,18.42,Low
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-18 19:57:09,6.91,18.68,0.351,20.0,19.1,65.7,0.07,33.0,1380,25.45,92.2,20.22,Low
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-19 19:57:09,211.2,221.89,0.948,72.8,23.6,83.7,0.36,33.0,1380,25.45,92.2,62.31,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-20 19:57:09,108.98,327.09,0.332,98.0,20.9,91.8,0.4,33.0,1380,25.45,92.2,68.78,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-21 19:57:09,7.78,327.96,0.024,95.25,18.8,94.4,0.37,33.0,1380,25.45,92.2,53.99,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-22 19:57:09,40.04,156.8,0.254,98.0,23.9,89.4,3.42,33.0,1380,25.45,92.2,63.03,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-23 19:57:09,7.96,55.78,0.14,94.34,18.5,92.2,0.29,33.0,1380,25.45,92.2,41.67,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-24 19:57:09,60.48,108.48,0.552,98.0,22.0,94.6,2.95,33.0,1380,25.45,92.2,63.85,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-25 19:57:09,2.34,70.78,0.033,95.5,23.0,96.1,0.29,33.0,1380,25.45,92.2,44.64,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-26 19:57:09,5.2,68.02,0.075,92.93,18.8,89.0,0.33,33.0,1380,25.45,92.2,39.64,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-27 19:57:09,0.89,8.43,0.095,91.01,20.6,90.3,0.32,33.0,1380,25.45,92.2,40.32,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-28 19:57:09,16.31,22.4,0.697,87.91,18.5,94.8,0.1,33.0,1380,25.45,92.2,40.76,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-29 19:57:09,2.36,19.56,0.115,85.29,22.8,91.8,0.24,33.0,1380,25.45,92.2,37.53,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-06-30 19:57:09,1.18,19.85,0.057,83.07,19.4,87.8,0.12,33.0,1380,25.45,92.2,35.22,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-01 19:57:09,1.27,4.81,0.218,79.99,21.0,87.4,0.3,33.0,1380,25.45,92.2,37.01,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-02 19:57:09,1.17,3.62,0.254,77.76,20.4,88.6,2.31,33.0,1380,25.45,92.2,35.88,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-03 19:57:09,4.67,7.11,0.576,75.61,22.4,88.9,0.16,33.0,1380,25.45,92.2,32.82,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-04 19:57:09,1.36,7.2,0.166,73.25,19.0,89.2,0.15,33.0,1380,25.45,92.2,29.64,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-05 19:57:09,3.88,9.91,0.356,71.32,21.3,81.7,0.01,33.0,1380,25.45,92.2,29.07,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-06 19:57:09,2.74,7.98,0.305,69.05,19.4,82.0,0.32,33.0,1380,25.45,92.2,30.56,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-07 19:57:09,2.85,9.47,0.272,66.4,23.6,87.3,0.34,33.0,1380,25.45,92.2,23.67,Low
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-08 19:57:09,4.19,9.78,0.389,64.33,19.3,84.2,0.04,33.0,1380,25.45,92.2,25.15,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-09 19:57:09,126.13,133.17,0.94,95.87,18.5,94.1,0.3,33.0,1380,25.45,92.2,62.53,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-10 19:57:09,202.17,332.49,0.606,98.0,23.9,89.9,0.1,33.0,1380,25.45,92.2,75.9,Critical
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-11 19:57:09,5.92,334.22,0.018,94.78,22.0,90.6,0.18,33.0,1380,25.45,92.2,58.7,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-12 19:57:09,49.59,257.68,0.192,98.0,21.4,90.2,0.33,33.0,1380,25.45,92.2,58.28,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-13 19:57:09,68.7,124.21,0.549,98.0,21.2,89.9,0.23,33.0,1380,25.45,92.2,55.73,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-14 19:57:09,3.71,122.0,0.03,95.16,22.8,91.5,0.08,33.0,1380,25.45,92.2,45.59,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-15 19:57:09,15.42,87.83,0.174,93.16,21.4,89.8,0.23,33.0,1380,25.45,92.2,46.9,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-16 19:57:09,6.89,26.02,0.255,91.39,23.4,94.8,0.32,33.0,1380,25.45,92.2,36.95,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-17 19:57:09,3.65,25.96,0.135,89.88,22.6,92.5,0.07,33.0,1380,25.45,92.2,38.56,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-18 19:57:09,4.11,14.65,0.263,86.01,19.9,93.8,0.11,33.0,1380,25.45,92.2,38.08,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-19 19:57:09,2.47,10.23,0.22,83.41,24.0,93.6,0.13,33.0,1380,25.45,92.2,35.35,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-20 19:57:09,3.76,10.34,0.332,81.5,18.5,87.8,0.37,33.0,1380,25.45,92.2,34.46,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-21 19:57:09,5.1,11.33,0.414,78.65,19.2,90.3,0.09,33.0,1380,25.45,92.2,36.0,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-22 19:57:09,2.56,11.42,0.206,75.83,18.7,84.5,0.23,33.0,1380,25.45,92.2,24.33,Low
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-23 19:57:09,20.17,27.83,0.7,72.41,22.8,88.9,0.06,33.0,1380,25.45,92.2,37.91,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-24 19:57:09,7.85,30.58,0.249,69.28,22.8,87.0,0.37,33.0,1380,25.45,92.2,28.67,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-25 19:57:09,6.85,34.87,0.191,67.02,19.0,81.8,0.3,33.0,1380,25.45,92.2,24.96,Low
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-26 19:57:09,3.4,18.1,0.178,64.53,20.6,85.2,0.39,33.0,1380,25.45,92.2,28.93,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-27 19:57:09,6.44,16.69,0.364,60.6,22.7,76.4,0.08,33.0,1380,25.45,92.2,30.39,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-28 19:57:09,2.36,12.2,0.179,58.16,20.0,83.3,0.22,33.0,1380,25.45,92.2,24.75,Low
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-29 19:57:09,107.92,116.72,0.917,85.14,19.4,89.8,0.04,33.0,1380,25.45,92.2,59.24,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-30 19:57:09,114.04,224.32,0.506,98.0,20.1,94.1,0.19,33.0,1380,25.45,92.2,69.25,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-07-31 19:57:09,0.37,222.33,0.002,94.85,22.2,97.3,0.11,33.0,1380,25.45,92.2,53.25,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-01 19:57:09,3.0,117.41,0.025,93.1,21.9,90.3,0.37,33.0,1380,25.45,92.2,48.47,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-02 19:57:09,18.73,22.1,0.811,89.72,20.0,94.2,0.06,33.0,1380,25.45,92.2,46.16,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-03 19:57:09,29.43,51.16,0.564,87.72,18.6,88.2,0.31,33.0,1380,25.45,92.2,43.83,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-04 19:57:09,4.25,52.41,0.08,85.49,18.2,92.6,0.31,33.0,1380,25.45,92.2,33.51,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-05 19:57:09,2.51,36.19,0.068,81.86,23.5,88.1,0.07,33.0,1380,25.45,92.2,34.07,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-06 19:57:09,3.69,10.45,0.322,79.53,22.2,89.9,0.3,33.0,1380,25.45,92.2,30.85,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-07 19:57:09,17.75,23.95,0.711,77.0,20.5,86.8,0.21,33.0,1380,25.45,92.2,43.22,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-08 19:57:09,4.1,25.54,0.154,75.46,20.7,81.7,0.32,33.0,1380,25.45,92.2,31.48,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-09 19:57:09,3.94,25.79,0.147,72.52,21.9,87.7,0.39,33.0,1380,25.45,92.2,31.19,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-10 19:57:09,4.25,12.29,0.32,69.03,23.2,80.0,0.24,33.0,1380,25.45,92.2,30.36,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-11 19:57:09,6.02,14.21,0.396,65.61,20.7,80.7,0.35,33.0,1380,25.45,92.2,29.08,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-12 19:57:09,5.2,15.47,0.316,63.93,22.0,80.8,0.28,33.0,1380,25.45,92.2,31.76,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-13 19:57:09,3.46,14.68,0.221,62.37,21.5,76.9,0.01,33.0,1380,25.45,92.2,24.88,Low
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-14 19:57:09,37.76,46.42,0.796,71.81,19.7,82.4,0.13,33.0,1380,25.45,92.2,40.18,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-15 19:57:09,5.32,46.54,0.112,68.39,21.5,82.5,0.35,33.0,1380,25.45,92.2,28.65,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-16 19:57:09,60.24,103.32,0.577,83.45,19.3,86.0,3.24,33.0,1380,25.45,92.2,52.7,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-17 19:57:09,6.24,71.8,0.086,80.6,23.8,86.5,0.09,33.0,1380,25.45,92.2,34.78,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-18 19:57:09,109.23,175.71,0.618,98.0,19.9,93.5,0.37,33.0,1380,25.45,92.2,63.55,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-19 19:57:09,110.41,225.88,0.487,98.0,20.2,90.7,0.18,33.0,1380,25.45,92.2,63.66,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-20 19:57:09,3.0,222.64,0.013,95.39,22.6,95.8,0.18,33.0,1380,25.45,92.2,48.85,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-21 19:57:09,1.65,115.06,0.014,92.94,23.0,88.5,0.37,33.0,1380,25.45,92.2,40.52,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-22 19:57:09,0.97,5.62,0.147,89.55,18.8,91.2,0.3,33.0,1380,25.45,92.2,36.53,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-23 19:57:09,1.53,4.15,0.297,85.58,22.9,88.6,0.04,33.0,1380,25.45,92.2,30.86,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-24 19:57:09,0.06,2.56,0.016,82.08,20.5,92.3,0.38,33.0,1380,25.45,92.2,35.07,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-25 19:57:09,3.47,5.06,0.573,78.46,19.9,92.5,0.26,33.0,1380,25.45,92.2,34.9,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-26 19:57:09,3.77,7.3,0.454,74.58,19.7,87.6,0.06,33.0,1380,25.45,92.2,28.27,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-27 19:57:09,46.7,53.94,0.85,86.25,18.9,86.7,0.3,33.0,1380,25.45,92.2,46.9,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-28 19:57:09,62.15,112.62,0.547,98.0,23.3,95.9,0.17,33.0,1380,25.45,92.2,52.96,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-29 19:57:09,21.21,130.06,0.162,94.16,23.9,95.4,0.07,33.0,1380,25.45,92.2,47.85,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-30 19:57:09,0.88,84.24,0.01,92.25,21.1,90.3,0.36,33.0,1380,25.45,92.2,45.41,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-08-31 19:57:09,2.57,24.66,0.1,88.8,20.1,95.0,3.89,33.0,1380,25.45,92.2,44.06,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-09-01 19:57:09,0.37,3.82,0.077,86.35,21.7,90.5,0.01,33.0,1380,25.45,92.2,35.12,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-09-02 19:57:09,0.74,3.68,0.158,82.38,18.8,88.6,0.34,33.0,1380,25.45,92.2,32.98,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-09-03 19:57:09,1.08,2.19,0.338,79.37,21.9,85.9,0.36,33.0,1380,25.45,92.2,34.14,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-09-04 19:57:09,52.66,54.48,0.949,92.54,20.3,93.5,0.19,33.0,1380,25.45,92.2,52.72,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-09-05 19:57:09,6.82,60.56,0.111,90.55,19.4,88.0,0.09,33.0,1380,25.45,92.2,38.47,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-09-06 19:57:09,16.16,75.64,0.211,88.04,23.4,86.9,0.07,33.0,1380,25.45,92.2,40.02,Moderate
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-09-07 19:57:09,172.31,195.29,0.878,98.0,20.1,99.0,0.21,33.0,1380,25.45,92.2,69.11,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-09-08 19:57:09,160.8,349.27,0.459,98.0,23.4,96.9,0.17,33.0,1380,25.45,92.2,74.8,High
20,Jowai Plateau Edge,West Jaintia Hills,Meghalaya,2026-09-09 19:57:09,4.63,337.74,0.014,94.16,18.3,97.0,0.02,33.0,1380,25.45,92.2,53.92,High
21,Namchi Helipad Hill,South Sikkim,Sikkim,2026-06-12 19:57:09,19.29,48.23,0.392,32.37,23.2,67.9,0.23,37.5,1315,27.1667,88.35,32.34,Moderate
21,Namchi Helipad Hill,South Sikkim,Sikkim,2026-06-13 19:57:09,2.75,6.88,0.349,29.3,23.3,71.0,0.09,37.5,1315,27.1667,88.35,22.74,Low
21,Namchi Helipad Hill,South Sikkim,Sikkim,2026-06-14 19:57:09,4.37,26.41,0.159,27.51,20.1,72.3,0.13,37.5,1315,27.1667,88.35,21.58,Low
21,Namchi Helipad Hill,South Sikkim,Sikkim,2026-06-15 19:57:09,204.95,212.07,0.962,78.74,20.0,90.6,0.22,37.5,1315,27.1667,88.35,63.44,High
21,Namchi Helipad Hill,South Sikkim,Sikkim,2026-06-16 19:57:09,172.85,382.17,0.451,98.0,22.4,92.7,0.03,37.5,1315,27.1667,88.35,70.99,High
21,Namchi Helipad Hill,South Sikkim,Sikkim,2026-06-17 19:57:09,131.16,508.96,0.257,98.0,22.3,98.9,0.09,37.5,1315,27.1667,88.35,68.18,High
21,Namchi Helipad Hill,South Sikkim,Sikkim,2026-06-18 19:57:09,0.89,304.9,0.003,95.12,20.2,97.0,0.17,37.5,1315,27.1667,88.35,58.32,High
21,Namchi Helipad Hill,South Sikkim,Sikkim,2026-06-19 19:57:09,0.66,132.71,0.005,91.46,21.5,91.0,0.4,37.5,1315,27.1667,88.35,48.96,Moderate
